TransactionID,TransactionAmt,ProductCD,card4,card6,P_emaildomain,R_emaildomain,DeviceType,DeviceInfo,RelativeHour
3460879,92.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460880,35.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460881,50.0,H,visa,debit,gmail.com,gmail.com,mobile,iOS Device,18
3460882,524.95,W,visa,credit,Missing,Missing,Missing,Missing,18
3460883,87.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460884,68.95,W,visa,debit,Missing,Missing,Missing,Missing,18
3460885,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460886,39.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460887,115.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460888,200.0,R,american express,credit,anonymous.com,anonymous.com,desktop,Windows,18
3460889,948.1,W,visa,credit,msn.com,Missing,Missing,Missing,18
3460890,54.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460891,29.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,18
3460892,155.0,W,visa,debit,cox.net,Missing,Missing,Missing,18
3460893,57.95,W,visa,debit,icloud.com,Missing,Missing,Missing,18
3460894,335.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,18
3460895,55.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,18
3460896,893.65,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,18
3460897,73.5,W,visa,debit,embarqmail.com,Missing,Missing,Missing,18
3460898,171.0,W,mastercard,credit,Missing,Missing,Missing,Missing,18
3460899,29.0,W,visa,debit,Missing,Missing,Missing,Missing,18
3460900,57.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,18
3460901,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460902,35.95,W,mastercard,debit,Missing,Missing,Missing,Missing,18
3460903,78.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460904,105.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,18
3460905,34.5,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460906,29.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,18
3460907,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460908,335.0,W,visa,debit,aol.com,Missing,Missing,Missing,18
3460909,1264.43,W,visa,credit,gmail.com,Missing,Missing,Missing,18
3460910,1364.95,W,mastercard,credit,gmail.com,Missing,Missing,Missing,18
3460911,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460912,59.0,W,visa,debit,Missing,Missing,Missing,Missing,18
3460913,167.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460914,43.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460915,280.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460916,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460917,29.51,C,visa,credit,hotmail.com,hotmail.com,mobile,Missing,18
3460918,1849.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460919,29.757,C,visa,debit,gmail.com,gmail.com,desktop,Windows,18
3460920,30.0,S,mastercard,debit,Missing,yahoo.com,desktop,Windows,18
3460921,443.37,W,visa,credit,Missing,Missing,Missing,Missing,18
3460922,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,18
3460923,7.132,C,mastercard,debit,hotmail.com,hotmail.com,desktop,Windows,18
3460924,59.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,18
3460925,98.614,C,visa,credit,anonymous.com,anonymous.com,desktop,Missing,18
3460926,2347.27,W,visa,credit,gmail.com,Missing,Missing,Missing,18
3460927,6.087,C,mastercard,credit,hotmail.com,hotmail.com,mobile,SM-J710MN Build/MMB29K,18
3460928,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460929,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460930,200.0,R,visa,credit,anonymous.com,hotmail.com,desktop,rv:11.0,18
3460931,62.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460932,335.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460933,28.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460934,445.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460935,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460936,100.0,W,visa,debit,comcast.net,Missing,Missing,Missing,18
3460937,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460938,171.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460939,35.95,W,mastercard,debit,Missing,Missing,Missing,Missing,18
3460940,317.4,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460941,58.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460942,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460943,68.5,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,18
3460944,226.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460945,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460946,75.0,H,mastercard,credit,anonymous.com,Missing,mobile,iOS Device,18
3460947,100.0,R,visa,debit,aol.com,anonymous.com,desktop,Windows,18
3460948,240.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460949,82.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460950,652.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460951,834.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3460952,100.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,19
3460953,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460954,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460955,219.95,W,visa,debit,rocketmail.com,Missing,Missing,Missing,19
3460956,5.841,C,visa,debit,gmail.com,gmail.com,mobile,SM-G610M Build/MMB29K,19
3460957,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460958,226.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3460959,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460960,49.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,19
3460961,103.97,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3460962,25.95,W,visa,debit,Missing,Missing,Missing,Missing,19
3460963,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460964,104.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,19
3460965,171.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3460966,270.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3460967,35.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460968,30.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460969,13.341,C,mastercard,credit,hotmail.com,hotmail.com,desktop,Windows,19
3460970,226.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3460971,59.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3460972,59.0,W,visa,debit,att.net,Missing,Missing,Missing,19
3460973,226.0,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,19
3460974,59.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3460975,103.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460976,171.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3460977,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460978,50.0,S,mastercard,credit,Missing,hotmail.com,desktop,Trident/7.0,19
3460979,113.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,19
3460980,77.95,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3460981,31.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460982,3391.0,W,visa,credit,bellsouth.net,Missing,Missing,Missing,19
3460983,294.95,W,visa,credit,anonymous.com,Missing,Missing,Missing,19
3460984,37.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3460985,59.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3460986,54.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460987,87.0,W,visa,credit,gmail.com,Missing,Missing,Missing,19
3460988,226.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460989,15.0,H,mastercard,credit,gmail.com,anonymous.com,mobile,iOS Device,19
3460990,57.95,W,visa,debit,live.com,Missing,Missing,Missing,19
3460991,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460992,35.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3460993,171.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3460994,146.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460995,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3460996,107.0,W,visa,credit,hotmail.com,Missing,Missing,Missing,19
3460997,117.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3460998,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3460999,171.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3461000,150.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,19
3461001,50.0,R,american express,credit,hotmail.com,hotmail.com,desktop,Trident/7.0,19
3461002,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461003,77.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461004,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461005,25.95,W,visa,debit,Missing,Missing,Missing,Missing,19
3461006,96.401,C,visa,debit,hotmail.com,hotmail.com,desktop,Trident/7.0,19
3461007,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461008,2348.23,W,mastercard,credit,comcast.net,Missing,Missing,Missing,19
3461009,35.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461010,50.0,R,visa,credit,gmail.com,gmail.com,desktop,Windows,19
3461011,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461012,50.0,H,mastercard,credit,anonymous.com,comcast.net,desktop,Windows,19
3461013,54.5,W,visa,debit,hotmail.com,Missing,Missing,Missing,19
3461014,50.0,S,visa,credit,Missing,hotmail.com,mobile,iOS Device,19
3461015,30.0,H,visa,debit,hotmail.com,Missing,mobile,iOS Device,19
3461016,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461018,2079.95,W,mastercard,credit,comcast.net,Missing,Missing,Missing,19
3461017,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461019,54.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3461020,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461021,311.95,W,discover,credit,Missing,Missing,Missing,Missing,19
3461022,141.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3461023,49.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461024,1100.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461025,176.448,C,visa,debit,gmail.com,gmail.com,desktop,Moto G (4) Build/NPJ25.93-14.7,19
3461026,275.99,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461027,77.0,W,mastercard,debit,ymail.com,Missing,Missing,Missing,19
3461028,117.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,19
3461029,29.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461030,26.252,C,visa,credit,gmail.com,gmail.com,mobile,Missing,19
3461031,171.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461032,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461033,87.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461034,273.23,W,visa,debit,comcast.net,Missing,Missing,Missing,19
3461035,209.95,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461036,29.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461037,102.0,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461038,108.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,19
3461039,154.97,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461040,20.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461041,424.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,19
3461042,59.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,19
3461043,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461044,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,19
3461045,55.0,S,visa,credit,Missing,gmail.com,desktop,Windows,19
3461046,39.5,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461047,311.95,W,discover,credit,Missing,Missing,Missing,Missing,19
3461048,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461049,69.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461050,59.0,W,visa,credit,gmail.com,Missing,Missing,Missing,19
3461051,107.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461052,39.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461053,100.0,R,visa,debit,anonymous.com,anonymous.com,desktop,Trident/7.0,19
3461054,55.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461055,169.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461056,82.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,19
3461057,31.97,C,visa,credit,anonymous.com,anonymous.com,desktop,Missing,19
3461058,335.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461059,29.0,W,visa,debit,icloud.com,Missing,Missing,Missing,19
3461060,54.99,W,mastercard,debit,sbcglobal.net,Missing,Missing,Missing,19
3461061,176.448,C,mastercard,credit,gmail.com,gmail.com,desktop,Moto G (4) Build/NPJ25.93-14.7,19
3461062,644.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461064,14.879,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461063,59.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,19
3461065,584.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461066,24.5,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461067,1407.95,W,visa,debit,aol.com,Missing,Missing,Missing,19
3461068,64.37,C,mastercard,credit,hotmail.com,hotmail.com,mobile,SAMSUNG SM-G532M Build/MMB29T,19
3461069,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461070,134.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461071,211.0,W,visa,debit,aol.com,Missing,Missing,Missing,19
3461072,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461073,24.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461074,181.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461075,22.5,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461076,58.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461077,57.95,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461078,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461079,1044.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461080,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461082,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461081,35.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461083,524.95,W,visa,debit,aol.com,Missing,Missing,Missing,19
3461084,554.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461085,39.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461086,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461087,49.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3461088,117.0,W,visa,debit,live.com,Missing,Missing,Missing,19
3461089,59.0,W,visa,credit,gmail.com,Missing,Missing,Missing,19
3461090,34.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461091,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461092,29.5,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461093,30.95,W,visa,credit,Missing,Missing,Missing,Missing,19
3461094,35.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461095,117.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3461096,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461097,49.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3461098,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461099,57.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461100,59.0,W,visa,credit,live.com,Missing,Missing,Missing,19
3461101,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461102,108.5,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461103,125.0,R,mastercard,debit,gmail.com,gmail.com,desktop,rv:11.0,19
3461104,100.0,R,visa,credit,yahoo.com,gmail.com,desktop,rv:11.0,19
3461105,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461106,108.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461107,82.95,W,mastercard,credit,anonymous.com,Missing,Missing,Missing,19
3461108,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461109,150.0,R,visa,credit,yahoo.com,aol.com,desktop,Windows,19
3461110,59.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461111,117.0,W,mastercard,credit,aol.com,Missing,Missing,Missing,19
3461112,54.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3461113,309.31,W,discover,credit,gmail.com,Missing,Missing,Missing,19
3461114,45.741,C,visa,credit,hotmail.com,hotmail.com,desktop,Trident/7.0,19
3461115,335.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3461116,57.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3461117,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461118,280.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,19
3461119,45.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,19
3461120,97.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,19
3461121,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461122,97.95,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461123,278.95,W,visa,credit,Missing,Missing,Missing,Missing,19
3461124,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461125,250.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,19
3461126,57.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461127,79.95,W,visa,debit,Missing,Missing,Missing,Missing,19
3461128,20.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461129,1104.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3461130,77.0,W,visa,credit,gmail.com,Missing,Missing,Missing,19
3461131,92.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461132,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461133,54.5,W,mastercard,credit,gmail.com,Missing,Missing,Missing,19
3461134,47.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,19
3461135,39.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,19
3461136,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461137,50.0,H,visa,credit,hotmail.com,gmail.com,mobile,iOS Device,19
3461138,47.95,W,mastercard,debit,sbcglobal.net,Missing,Missing,Missing,19
3461139,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461140,117.0,W,mastercard,credit,Missing,Missing,Missing,Missing,19
3461141,49.0,W,mastercard,debit,roadrunner.com,Missing,Missing,Missing,19
3461142,20.0,W,visa,credit,gmail.com,Missing,Missing,Missing,19
3461143,43.97,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461144,54.5,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461145,39.0,W,visa,debit,Missing,Missing,Missing,Missing,19
3461146,100.0,W,mastercard,debit,att.net,Missing,Missing,Missing,19
3461147,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,19
3461148,41.683,C,visa,credit,hotmail.com,hotmail.com,mobile,HUAWEI VNS-L31 Build/HUAWEIVNS-L31,19
3461149,40.823,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,19
3461150,93.97,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,19
3461151,75.0,R,visa,credit,cox.net,cox.net,mobile,iOS Device,19
3461152,92.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461153,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461154,39.0,W,mastercard,debit,Missing,Missing,Missing,Missing,19
3461155,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461156,28.158,C,mastercard,credit,gmail.com,gmail.com,desktop,Missing,19
3461157,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461158,171.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461159,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,19
3461160,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,19
3461161,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,20
3461162,108.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461163,31.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461164,117.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,20
3461165,49.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,20
3461166,117.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,20
3461167,107.95,W,mastercard,debit,icloud.com,Missing,Missing,Missing,20
3461168,250.0,R,visa,credit,gmail.com,anonymous.com,mobile,iOS Device,20
3461169,28.158,C,mastercard,credit,gmail.com,gmail.com,desktop,Missing,20
3461170,57.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461171,250.0,R,visa,credit,gmail.com,anonymous.com,mobile,iOS Device,20
3461172,75.0,H,mastercard,credit,sbcglobal.net,Missing,desktop,Trident/7.0,20
3461173,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461174,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461175,330.99,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461176,250.0,R,visa,debit,gmail.com,anonymous.com,mobile,iOS Device,20
3461177,272.0,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,20
3461178,34.5,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461179,15.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461181,53.97,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461180,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461182,330.99,W,visa,credit,yahoo.com,Missing,Missing,Missing,20
3461183,1164.95,W,visa,credit,gmail.com,Missing,Missing,Missing,20
3461184,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461185,49.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,20
3461186,42.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461187,47.95,W,mastercard,debit,comcast.net,Missing,Missing,Missing,20
3461188,39.0,W,visa,credit,gmail.com,Missing,Missing,Missing,20
3461189,30.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461190,171.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461191,50.0,H,mastercard,debit,gmail.com,Missing,mobile,iOS Device,20
3461192,28.158,C,visa,credit,gmail.com,gmail.com,desktop,Missing,20
3461193,312.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461194,117.0,W,visa,debit,comcast.net,Missing,Missing,Missing,20
3461195,195.95,W,visa,credit,Missing,Missing,Missing,Missing,20
3461196,30.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461197,226.0,W,discover,credit,mail.com,Missing,Missing,Missing,20
3461198,210.99,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461199,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461200,54.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461201,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461202,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461203,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461204,12.542,C,visa,debit,gmail.com,gmail.com,mobile,8050G Build/LMY47I,20
3461205,117.0,W,visa,debit,Missing,Missing,Missing,Missing,20
3461206,87.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,20
3461207,54.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461208,245.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461209,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461210,120.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461211,63.97,W,visa,debit,Missing,Missing,Missing,Missing,20
3461212,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461213,109.0,W,visa,debit,aol.com,Missing,Missing,Missing,20
3461214,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,20
3461215,130.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,20
3461216,337.92,W,visa,debit,Missing,Missing,Missing,Missing,20
3461217,146.0,W,visa,debit,Missing,Missing,Missing,Missing,20
3461218,149.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461219,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461220,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461221,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461222,77.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461223,25.0,H,visa,credit,gmail.com,gmail.com,desktop,Windows,20
3461224,443.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461225,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,20
3461226,67.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461227,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461228,1104.0,W,discover,credit,gmail.com,Missing,Missing,Missing,20
3461229,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,20
3461230,226.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,20
3461231,100.0,R,mastercard,credit,hotmail.com,hotmail.com,desktop,Windows,20
3461232,57.545,C,visa,credit,hotmail.com,hotmail.com,mobile,Missing,20
3461233,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,20
3461234,117.0,W,visa,credit,anonymous.com,Missing,Missing,Missing,20
3461235,30.0,S,mastercard,credit,Missing,yahoo.com,desktop,Windows,20
3461236,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,20
3461237,31.355,C,mastercard,credit,gmail.com,gmail.com,mobile,SAMSUNG SM-G950F Build/NRD90M,20
3461238,39.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,20
3461239,25.95,W,visa,debit,Missing,Missing,Missing,Missing,20
3461240,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461241,20.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,20
3461242,159.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,20
3461243,87.0,W,visa,credit,anonymous.com,Missing,Missing,Missing,20
3461244,92.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461245,59.0,W,visa,debit,icloud.com,Missing,Missing,Missing,20
3461246,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
3461247,68.95,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461248,97.0,W,visa,debit,gmail.com,Missing,Missing,Missing,20
3461249,77.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,20
